Rgn,Country                     , Status   ,Latitude,  Longtiude,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8, Filename 
5,Fr._Polynesia                 ,WMO_Member, -23.371,-149.529,PRCP,DP01,    ,    ,    ,    ,    ,    , TUBUAI_91954.csv                                                 
5,Indonesia                     ,WMO_Member,  -6.270, 106.889,    ,    ,TMAX,    ,TAVG,    ,    ,    , HalimPerdanaKusumaJakarta_96747.csv                              
5,Indonesia                     ,WMO_Member,  -6.884, 107.597,PRCP,DP01,    ,TMIN,TAVG,    ,    ,TSUN, StasiunGeofisikaBandung_96783.csv                                
5,Indonesia                     ,WMO_Member,   3.501,  98.560,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , StasiunGeofisikaDeliSerdang_96037.csv                            
5,Indonesia                     ,WMO_Member,  -8.677, 115.210,    ,    ,    ,    ,TAVG,    ,    ,    , StasiunGeofisikaDenpasar_97232.csv                               
5,Indonesia                     ,WMO_Member,  -3.550, 102.589,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunGeofisikaKepahiang_96257.csv                              
5,Indonesia                     ,WMO_Member,  -4.836, 104.870,    ,    ,    ,    ,TAVG,    ,    ,    , StasiunGeofisikaLampungUtara_96297.csv                           
5,Indonesia                     ,WMO_Member,  -8.150, 112.450,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , StasiunGeofisikaMalang_96949.csv                                 
5,Indonesia                     ,WMO_Member,   1.443, 124.839,PRCP,DP01,TMAX,    ,TAVG,    ,    ,TSUN, StasiunGeofisikaManado_97010.csv                                 
5,Indonesia                     ,WMO_Member,  -7.735, 111.767,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunGeofisikaNganjuk_96975.csv                                
5,Indonesia                     ,WMO_Member,  -7.704, 112.635,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , StasiunGeofisikaPasuruan_96945.csv                               
5,Indonesia                     ,WMO_Member,  -6.100, 106.380,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunGeofisikaTangerang_96735.csv                              
5,Indonesia                     ,WMO_Member,   5.404,  95.464,    ,    ,TMAX,    ,TAVG,    ,    ,    , StasiunKlimatologiAcehBesar_96017.csv                            
5,Indonesia                     ,WMO_Member,  -3.462, 114.840,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunKlimatologiBanjarbaru_96687.csv                           
5,Indonesia                     ,WMO_Member,  -3.865, 102.312,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunKlimatologiBengkulu_96255.csv                             
5,Indonesia                     ,WMO_Member,  -6.500, 106.750,PRCP,DP01,    ,TMIN,TAVG,    ,    ,TSUN, StasiunKlimatologiBogor_96753.csv                                
5,Indonesia                     ,WMO_Member,   3.621,  98.715,PRCP,DP01,    ,TMIN,TAVG,    ,    ,TSUN, StasiunKlimatologiDeliSerdang_96031.csv                          
5,Indonesia                     ,WMO_Member, -10.139, 123.667,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunKlimatologiKupang_97374.csv                               
5,Indonesia                     ,WMO_Member,  -7.901, 112.598,PRCP,DP01,TMAX,TMIN,    ,    ,    ,    , StasiunKlimatologiMalang_96943.csv                               
5,Indonesia                     ,WMO_Member,  -4.931, 119.572,    ,    ,TMAX,TMIN,TAVG,    ,    ,    , StasiunKlimatologiMaros_97184.csv                                
5,Indonesia                     ,WMO_Member,   0.075, 109.190,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunKlimatologiMempawah_96583.csv                             
5,Indonesia                     ,WMO_Member,   1.546, 124.923,PRCP,DP01,TMAX,    ,TAVG,    ,    ,TSUN, StasiunKlimatologiMinahasaUtara_97012.csv                        
5,Indonesia                     ,WMO_Member,  -0.546, 100.298,PRCP,DP01,    ,TMIN,    ,    ,    ,TSUN, StasiunKlimatologiPadangPariaman_96167.csv                       
5,Indonesia                     ,WMO_Member,  -2.927, 104.772,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunKlimatologiPalembang_96223.csv                            
5,Indonesia                     ,WMO_Member,  -6.985, 110.381,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunKlimatologiSemarang_96835.csv                             
5,Indonesia                     ,WMO_Member,  -3.250, 128.400,    ,    ,    ,    ,TAVG,    ,    ,    , StasiunKlimatologiSeramBagianBarat_97726.csv                     
5,Indonesia                     ,WMO_Member,  -6.977, 110.378,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiAhmadYani_96839.csv                            
5,Indonesia                     ,WMO_Member,  -2.555, 120.324,    ,    ,TMAX,TMIN,TAVG,    ,    ,    , StasiunMeteorologiAndiJemma_97126.csv                            
5,Indonesia                     ,WMO_Member,  -4.523, 129.904,    ,    ,    ,    ,TAVG,    ,    ,TSUN, StasiunMeteorologiBandaneira_97790.csv                           
5,Indonesia                     ,WMO_Member,  -8.215, 114.355,PRCP,DP01,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiBanyuwangi_96987.csv                           
5,Indonesia                     ,WMO_Member,  -0.560, 114.530,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiBeringin_96595.csv                             
5,Indonesia                     ,WMO_Member,   1.165,  97.704,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiBinaka_96075.csv                               
5,Indonesia                     ,WMO_Member,  -6.287, 106.564,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiBudiarto_96739.csv                             
5,Indonesia                     ,WMO_Member,  -6.700, 106.850,PRCP,DP01,    ,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiCiteko_96751.csv                               
5,Indonesia                     ,WMO_Member,   4.049,  96.248,    ,    ,TMAX,    ,    ,    ,    ,    , StasiunMeteorologiCutNyakDhienNaganRaya_96015.csv                
5,Indonesia                     ,WMO_Member,  -0.480, 104.580,    ,    ,    ,TMIN,TAVG,    ,    ,    , StasiunMeteorologiDabo_96179.csv                                 
5,Indonesia                     ,WMO_Member,  -2.170, 106.130,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , StasiunMeteorologiDepatiAmir_96237.csv                           
5,Indonesia                     ,WMO_Member,  -2.083, 101.450,    ,    ,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiDepatiParbo_96207.csv                          
5,Indonesia                     ,WMO_Member, -10.168, 123.670,    ,    ,    ,TMIN,TAVG,    ,    ,    , StasiunMeteorologiEltari_97372.csv                               
5,Indonesia                     ,WMO_Member,  -2.050, 126.000,    ,    ,    ,TMIN,TAVG,    ,    ,    , StasiunMeteorologiEmalamo_97600.csv                              
5,Indonesia                     ,WMO_Member,  -3.858, 102.337,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiFatmawatiSoekarno_96253.csv                    
5,Indonesia                     ,WMO_Member,   1.550,  98.880,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , StasiunMeteorologiFLTobing_96073.csv                             
5,Indonesia                     ,WMO_Member,  -8.636, 122.237,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiFransiskusXaveriusSeda_97300.csv               
5,Indonesia                     ,WMO_Member,  -1.191, 136.104,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiFransKaisiepo_97560.csv                        
5,Indonesia                     ,WMO_Member,  -3.881, 130.880,    ,    ,    ,    ,TAVG,    ,    ,TSUN, StasiunMeteorologiGeser_97748.csv                                
5,Indonesia                     ,WMO_Member,  -8.275, 122.999,    ,    ,    ,TMIN,TAVG,    ,    ,    , StasiunMeteorologiGewayantana_97310.csv                          
5,Indonesia                     ,WMO_Member,  -3.300, 116.170,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiGustiSyamsirAlam_96695.csv                     
5,Indonesia                     ,WMO_Member,   1.117, 104.117,    ,    ,    ,TMIN,TAVG,    ,    ,    , StasiunMeteorologiHangNadim_96087.csv                            
5,Indonesia                     ,WMO_Member,  -2.750, 107.750,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , StasiunMeteorologiHASHananjoeddin_96249.csv                      
5,Indonesia                     ,WMO_Member,  -8.750, 115.170,    ,    ,    ,    ,TAVG,    ,    ,    , StasiunMeteorologiIGustiNgurahRai_97230.csv                      
5,Indonesia                     ,WMO_Member,  -2.730, 111.660,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiIskandar_96645.csv                             
5,Indonesia                     ,WMO_Member,  -0.330, 102.320,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiJapura_96171.csv                               
5,Indonesia                     ,WMO_Member,  -7.385, 112.783,PRCP,DP01,TMAX,    ,TAVG,    ,    ,    , StasiunMeteorologiJuanda_96935.csv                               
5,Indonesia                     ,WMO_Member,   3.330, 117.570,PRCP,DP01,TMAX,TMIN,    ,    ,    ,TSUN, StasiunMeteorologiJuwata_96509.csv                               
5,Indonesia                     ,WMO_Member,  -7.040, 113.914,PRCP,DP01,TMAX,    ,TAVG,    ,    ,    , StasiunMeteorologiKalianget_96973.csv                            
5,Indonesia                     ,WMO_Member,   2.146, 117.434,PRCP,DP01,TMAX,    ,TAVG,    ,    ,TSUN, StasiunMeteorologiKalimarau_96529.csv                            
5,Indonesia                     ,WMO_Member,  -5.664, 132.736,    ,    ,    ,    ,    ,    ,    ,TSUN, StasiunMeteorologiKarelSadsuitubun_97810.csv                     
5,Indonesia                     ,WMO_Member,  -1.420, 120.657,    ,    ,    ,TMIN,    ,    ,    ,TSUN, StasiunMeteorologiKasiguncu_97096.csv                            
5,Indonesia                     ,WMO_Member,  -6.156, 106.840,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiKemayoran_96745.csv                            
5,Indonesia                     ,WMO_Member,  -6.734, 108.263,PRCP,DP01,    ,TMIN,TAVG,    ,    ,    , StasiunMeteorologiKertajati_96791.csv                            
5,Indonesia                     ,WMO_Member,   3.646,  98.885,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiKualanamu_96035.csv                            
5,Indonesia                     ,WMO_Member,   5.877,  95.338,    ,    ,TMAX,    ,TAVG,    ,    ,    , StasiunMeteorologiMaimunSaleh_96001.csv                          
5,Indonesia                     ,WMO_Member,   5.229,  96.948,    ,    ,TMAX,    ,TAVG,    ,    ,    , StasiunMeteorologiMalikussaleh_96009.csv                         
5,Indonesia                     ,WMO_Member,   3.788,  98.715,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiMaritimBelawan_96033.csv                       
5,Indonesia                     ,WMO_Member,   1.443, 125.180,PRCP,DP01,    ,    ,TAVG,    ,    ,TSUN, StasiunMeteorologiMaritimBitung_97016.csv                        
5,Indonesia                     ,WMO_Member,  -5.114, 119.420,    ,    ,TMAX,TMIN,TAVG,    ,    ,    , StasiunMeteorologiMaritimPaotere_97182.csv                       
5,Indonesia                     ,WMO_Member,  -6.112, 106.110,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiMaritimSerang_96737.csv                        
5,Indonesia                     ,WMO_Member,  -6.949, 110.420,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiMaritimTanjungEmas_96837.csv                   
5,Indonesia                     ,WMO_Member,  -7.205, 112.735,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , StasiunMeteorologiMaritimTanjungPerak_96937.csv                  
5,Indonesia                     ,WMO_Member,  -6.108, 106.881,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiMaritimTanjungPriok_96741.csv                  
5,Indonesia                     ,WMO_Member,  -0.996, 100.372,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiMaritimTelukBayur_96161.csv                    
5,Indonesia                     ,WMO_Member,  -7.980, 131.300,    ,    ,    ,    ,TAVG,    ,    ,TSUN, StasiunMeteorologiMathildaBatlayeri_97900.csv                    
5,Indonesia                     ,WMO_Member,  -0.794, 100.289,PRCP,DP01,TMAX,TMIN,    ,    ,    ,TSUN, StasiunMeteorologiMinangkabau_96163.csv                          
5,Indonesia                     ,WMO_Member,  -4.530, 136.894,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiMozezKilangin_97796.csv                        
5,Indonesia                     ,WMO_Member,  -0.916, 119.906,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiMutiaraSisAlJufri_97072.csv                    
5,Indonesia                     ,WMO_Member,   3.686, 125.529,PRCP,DP01,TMAX,    ,TAVG,    ,    ,TSUN, StasiunMeteorologiNaha_97008.csv                                 
5,Indonesia                     ,WMO_Member,  -3.250, 127.080,    ,    ,    ,    ,TAVG,    ,    ,TSUN, StasiunMeteorologiNamlea_97700.csv                               
5,Indonesia                     ,WMO_Member,  -0.420, 111.470,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiNangapinoh_96557.csv                           
5,Indonesia                     ,WMO_Member,  -0.638, 127.500,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiOesmanSadik_97460.csv                          
5,Indonesia                     ,WMO_Member,   1.740, 109.300,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiPaloh_96535.csv                                
5,Indonesia                     ,WMO_Member,  -3.711, 128.096,    ,    ,    ,    ,TAVG,    ,    ,    , StasiunMeteorologiPattimura_97724.csv                            
5,Indonesia                     ,WMO_Member,  -7.224, 112.724,PRCP,DP01,    ,TMIN,TAVG,    ,    ,    , StasiunMeteorologiPerakI_96933.csv                               
5,Indonesia                     ,WMO_Member,  -5.160, 105.110,    ,    ,    ,    ,TAVG,    ,    ,    , StasiunMeteorologiRadinIntenII_96295.csv                         
5,Indonesia                     ,WMO_Member,  -1.800, 109.970,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiRahadiOesman_96615.csv                         
5,Indonesia                     ,WMO_Member,   0.923, 104.529,    ,    ,    ,TMIN,TAVG,    ,    ,    , StasiunMeteorologiRajaHajiFisabilillah_96091.csv                 
5,Indonesia                     ,WMO_Member,   1.546, 124.923,PRCP,DP01,TMAX,    ,TAVG,    ,    ,TSUN, StasiunMeteorologiSamRatulangi_97014.csv                         
5,Indonesia                     ,WMO_Member,  -5.851, 112.658,PRCP,DP01,TMAX,    ,TAVG,    ,    ,    , StasiunMeteorologiSangkapura_96925.csv                           
5,Indonesia                     ,WMO_Member,  -2.570, 140.480,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiSentani_97690.csv                              
5,Indonesia                     ,WMO_Member,  -6.120, 106.650,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiSoekarnoHatta_96749.csv                        
5,Indonesia                     ,WMO_Member,  -1.260, 116.900,PRCP,DP01,TMAX,    ,TAVG,    ,    ,TSUN, StasiunMeteorologiSultanAjiMuhammadSulaimanSepinggan_96633.csv   
5,Indonesia                     ,WMO_Member,   0.833, 127.380,    ,    ,    ,TMIN,TAVG,    ,    ,    , StasiunMeteorologiSultanBabullah_97430.csv                       
5,Indonesia                     ,WMO_Member,   1.121, 120.794,    ,    ,    ,    ,    ,    ,    ,TSUN, StasiunMeteorologiSultanBantilan_97028.csv                       
5,Indonesia                     ,WMO_Member,  -5.070, 119.550,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiSultanHasanuddin_97180.csv                     
5,Indonesia                     ,WMO_Member,   5.523,  95.417,    ,    ,TMAX,    ,TAVG,    ,    ,    , StasiunMeteorologiSultanIskandarMuda_96011.csv                   
5,Indonesia                     ,WMO_Member,  -2.895, 104.701,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiSultanMahmudBadaruddinII_96221.csv             
5,Indonesia                     ,WMO_Member,  -8.488, 117.413,    ,    ,    ,    ,    ,    ,    ,TSUN, StasiunMeteorologiSultanMuhammadKaharuddin_97260.csv             
5,Indonesia                     ,WMO_Member,  -8.543, 118.693,    ,    ,    ,    ,    ,    ,    ,TSUN, StasiunMeteorologiSultanMuhammadSalahuddin_97270.csv             
5,Indonesia                     ,WMO_Member,   0.459, 101.448,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiSultanSyarifKasimII_96109.csv                  
5,Indonesia                     ,WMO_Member,  -1.634, 103.640,    ,    ,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiSultanThaha_96195.csv                          
5,Indonesia                     ,WMO_Member,  -0.142, 109.450,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiSupadio_96581.csv                              
5,Indonesia                     ,WMO_Member,   0.060, 111.470,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiSusilo_96559.csv                               
5,Indonesia                     ,WMO_Member,  -3.442, 114.754,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiSyamsudinNoor_96685.csv                        
5,Indonesia                     ,WMO_Member,  -1.041, 122.771,    ,    ,    ,TMIN,    ,    ,    ,TSUN, StasiunMeteorologiSyukuranAminudinAmir_97086.csv                 
5,Indonesia                     ,WMO_Member,   2.500, 117.220,PRCP,DP01,TMAX,TMIN,    ,    ,    ,TSUN, StasiunMeteorologiTanjungHarapan_96525.csv                       
5,Indonesia                     ,WMO_Member,   3.200, 106.250,    ,    ,    ,TMIN,TAVG,    ,    ,    , StasiunMeteorologiTarempa_96145.csv                              
5,Indonesia                     ,WMO_Member,  -6.868, 109.121,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiTegal_96797.csv                                
5,Indonesia                     ,WMO_Member,  -0.480, 117.160,PRCP,DP01,TMAX,    ,TAVG,    ,    ,TSUN, StasiunMeteorologiTemindung_96607.csv                            
5,Indonesia                     ,WMO_Member,  -2.220, 113.950,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,TSUN, StasiunMeteorologiTjilikRiwut_96655.csv                          
5,Indonesia                     ,WMO_Member,  -7.719, 109.015,    ,    ,    ,TMIN,    ,    ,    ,    , StasiunMeteorologiTunggulWulung_96805.csv                        
5,Indonesia                     ,WMO_Member,  -9.669, 120.300,    ,    ,    ,    ,TAVG,    ,    ,    , StasiunMeteorologiUmbuMehangKunda_97340.csv                      
5,Indonesia                     ,WMO_Member,  -8.753, 116.250,    ,    ,    ,    ,    ,    ,    ,TSUN, StasiunMeteorologiZainuddinAbdulMadjid_97240.csv                 
5,Kiribati                      ,WMO_Member,   1.350, 172.933,PRCP,    ,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, Tarawa_91610.csv                                                 
5,Malaysia                      ,WMO_Member,   5.297, 100.272,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , BayanLepas_48601.csv                                             
5,Malaysia                      ,WMO_Member,   3.120, 113.025,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Bintulu_96441.csv                                                
5,Malaysia                      ,WMO_Member,   6.164, 102.301,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , KotaBharu_48615.csv                                              
5,Malaysia                      ,WMO_Member,   5.932, 116.048,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , KotaKinabalu_96471.csv                                           
5,Malaysia                      ,WMO_Member,   3.772, 103.212,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kuantan_48657.csv                                                
5,Malaysia                      ,WMO_Member,   1.490, 110.353,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kuching_96413.csv                                                
5,Malaysia                      ,WMO_Member,   5.307, 115.242,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Labuan_96465.csv                                                 
5,Malaysia                      ,WMO_Member,   2.267, 102.250,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Melaka_48665.csv                                                 
5,Malaysia                      ,WMO_Member,   2.450, 103.833,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Mersing_48674.csv                                                
5,Malaysia                      ,WMO_Member,   4.333, 113.983,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Miri_96449.csv                                                   
5,Malaysia                      ,WMO_Member,   5.899, 118.066,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Sandakan_96491.csv                                               
5,Malaysia                      ,WMO_Member,   2.250, 111.967,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Sibu_96421.csv                                                   
5,Malaysia                      ,WMO_Member,   4.221, 100.701,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Sitiawan_48620.csv                                               
5,Malaysia                      ,WMO_Member,   3.131, 101.553,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Subang_48647.csv                                                 
5,Malaysia                      ,WMO_Member,   4.316, 118.119,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Tawau_96481.csv                                                  
5,New_Zealand                   ,WMO_Member, -37.009, 171.804,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Auckland_Aero_AWS_93110.csv                                      
5,New_Zealand                   ,WMO_Member, -52.551, 169.150,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Campbell_Island_AWS_93947.csv                                    
5,New_Zealand                   ,WMO_Member, -43.817,-176.475,PRCP,    ,TMAX,TMIN,TAVG,    ,    ,    , Chatham_Island_Airport_93985.csv                                 
5,New_Zealand                   ,WMO_Member, -43.489, 172.527,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, Christchurch_Aero_AWS_93781.csv                                  
5,New_Zealand                   ,WMO_Member, -38.658, 177.985,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, Gisborne_Aero_AWS_93292.csv                                      
5,New_Zealand                   ,WMO_Member, -42.713, 170.984,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, Hokitika_Aero_AWS_93615.csv                                      
5,New_Zealand                   ,WMO_Member, -46.411, 168.318,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, Invercargill_Airport_AWS_93845.csv                               
5,New_Zealand                   ,WMO_Member, -42.420, 173.696,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Kaikoura_AWS_93678.csv                                           
5,New_Zealand                   ,WMO_Member, -35.132, 173.264,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,TSUN, Kaitaia_Observatory_93012.csv                                    
5,New_Zealand                   ,WMO_Member, -45.037, 169.684,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Lauder_Observatory_93817.csv                                     
5,New_Zealand                   ,WMO_Member, -43.626, 172.470,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Lincoln_Broadfield_93791.csv                                     
5,New_Zealand                   ,WMO_Member, -39.007, 174.183,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, New_Plymouth_Aero_AWS_93309.csv                                  
5,New_Zealand                   ,WMO_Member, -40.904, 174.985,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, Paraparaumu_Aero_AWS_93420.csv                                   
5,New_Zealand                   ,WMO_Member, -29.244,-177.929,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, Raoul_Island_AWS_93994.csv                                       
5,New_Zealand                   ,WMO_Member, -77.850, 166.766,    ,    ,TMAX,TMIN,TAVG,MSLP,    ,    , Scott_Base_89665.csv                                             
5,New_Zealand                   ,WMO_Member, -44.526, 169.889,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Tara_Hills_AWS_93747.csv                                         
5,New_Zealand                   ,WMO_Member, -38.743, 176.081,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , Taupo_Aero_AWS_93245.csv                                         
5,New_Zealand                   ,WMO_Member, -41.331, 174.806,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, Wellington_Aero_AWS_93439.csv                                    
5,Philippines                   ,WMO_Member,  14.000, 122.000,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , AlabatQuezon_984351.csv                                          
5,Philippines                   ,WMO_Member,  14.083, 121.050,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , AmbulongTanauanBatangas_98432.csv                                
5,Philippines                   ,WMO_Member,  18.350, 121.617,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , AparriCagayan_98232.csv                                          
5,Philippines                   ,WMO_Member,  16.400, 120.600,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , BaguioCityBenguet_98328.csv                                      
5,Philippines                   ,WMO_Member,   8.933, 125.467,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , ButuanCityAgusanDelNorte_98752.csv                               
5,Philippines                   ,WMO_Member,  13.400, 121.183,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , CalapanOrientalMindoro_98431.csv                                 
5,Philippines                   ,WMO_Member,  16.250, 122.117,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , CasiguranAurora_98336.csv                                        
5,Philippines                   ,WMO_Member,  12.500, 124.617,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , CatarmanNorthernSamar_98546.csv                                  
5,Philippines                   ,WMO_Member,  11.767, 124.883,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , CatbaloganWesternSamar_98548.csv                                 
5,Philippines                   ,WMO_Member,  12.000, 120.183,PRCP,DP01,    ,TMIN,    ,MSLP,MNVP,    , CoronPalawan_98526.csv                                           
5,Philippines                   ,WMO_Member,   7.150, 124.200,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , CotabatoCityMaguindanao_98746.csv                                
5,Philippines                   ,WMO_Member,  14.783, 120.267,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , CubiPtSubicBayOlongapoCity_98426.csv                             
5,Philippines                   ,WMO_Member,  10.850, 121.000,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , CuyoPalawan_98630.csv                                            
5,Philippines                   ,WMO_Member,  14.117, 122.967,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , DaetCamarinesNorte_98440.csv                                     
5,Philippines                   ,WMO_Member,  16.083, 120.350,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , DagupanCityPangasinan_98325.csv                                  
5,Philippines                   ,WMO_Member,   7.117, 125.650,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , DavaoCityDavaoDelSur_98753.csv                                   
5,Philippines                   ,WMO_Member,   8.583, 123.333,PRCP,DP01,TMAX,    ,    ,MSLP,MNVP,    , DipologZamboangaDelNorte_98741.csv                               
5,Philippines                   ,WMO_Member,   9.333, 123.300,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , DumagueteCityNegrosOriental_98642.csv                            
5,Philippines                   ,WMO_Member,   6.050, 125.100,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , GeneralSantosCitySouthCotabato_98851.csv                         
5,Philippines                   ,WMO_Member,  11.033, 125.750,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , GuiuanEasternSamar_98558.csv                                     
